id;charaName;unitName;rarity;weapon;element;hp;mp;atk;def;crit;swordSkills;battleSkills;specialSkills;upgradedStats
46014;Alice;[Vampire of Nobility];6;Dual Blades;Wind;11018;271;4506;2228;3297;SS1: Double Circular|SS2: Final Revolution|SS3: Vampire Bite;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: LS: Wind-elem. Characters' Attack +5% every 10 combos (max.: +20%);Dual Blades Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Stun Lv1|Sls Enhance Lv4|Enhance Ss 3 2 Lv2|Assist Effect Lv10;
46015;Asuna;[Wonderful Present];6;Dual Blades;Fire;11050;271;4488;2217;3307;SS1: Double Circular|SS2: Final Revolution|SS3: Merry Decoration;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: LS: Fire-elem. Characters' Attack +5% every 10 combos (max.: +20%);Dual Blades Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Stun Lv1|Sls Enhance Lv4|Enhance Ss 3 2 Lv2|Assist Effect Lv10;
46016;Rain;[Snow Day Present];6;Dual Blades;Water;11159;271;4479;2226;3339;SS1: Double Circular|SS2: Final Revolution|SS3: Snow Candle Night;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: LS: Water-elem. Characters' Attack +5% every 10 combos (max.: +20%);Dual Blades Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Poison Lv1|Sls Enhance Lv4|Enhance Ss 3 2 Lv2|Assist Effect Lv10;
46017;Alice;[Battle-hardened Pirate Maiden];6;Dual Blades;Water;11597;271;4474;2213;3274;SS1: Double Circular|SS2: Final Revolution|SS3: Million Rampage;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: LS: Water-elem. Characters' Attack +5% every 10 combos (max.: +20%);Dual Blades Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Paralysis Lv1|Sls Enhance Lv4|Enhance Ss 3 2 Lv1|Emergency Heal Large Lv1|Assist Effect Lv10;
46018;Yui;[A New Year Just Begun];6;Dual Blades;Dark;11904;271;4483;2180;3365;SS1: Double Circular|SS2: Final Revolution|SS3: New Year's Floral Sword Dance;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP & Atk. +15%|BS3: LS: Dark-elem. Characters' Attack +5% every 10 combos (max.: +20%);;
46019;Rain;[Diligent Subculture Maid];6;Dual Blades;Holy;12786;271;4580;2600;3950;SS1: Double Circular|SS2: Art of Serving Tea Type A|SS3: Art of Serving Tea Type B;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: LS: Holy-elem. Characters' Attack +5% every 10 combos (max.: +20%);;
46020;Seven;[The Magician];6;Dual Blades;Wind;11182;271;4520;2191;3332;SS1: Double Circular|SS2: Final Revolution|SS3: Genius Overflowing;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: LS: Wind-elem. Characters' Attack +5% every 10 combos (max.: +20%);;
46021;Yuuki;[Invincible Magical Girl];6;Dual Blades;Dark;11706;271;4438;2163;3339;SS1: Double Circular|SS2: Final Revolution|SS3: Eternal Shooting Star;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP & Atk. +15%|BS3: LS: Party members' Attack +4% every 10 combos (max.: +20%);Dual Blades Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2|Cancel Slow Lv1|Enhance Ss 3 2 Lv2;
62001;Asuna;;2;Rapier;Void;6918;138;1556;1398;1705;SS1: Linear|SS2: Quadruple Pain|SS3: Crit. +3%;BS1: MP +3%;;
62002;Yolko;;2;Rapier;Void;6071;132;1563;1147;1723;SS1: Linear|SS2: Aero Penetrator|SS3: HP +3%;BS1: Atk. +3%;;
62003;Yulier;;2;Rapier;Void;6100;125;1571;1135;1739;SS1: Linear|SS2: Neutron|SS3: Crit. +3%;BS1: Def +3%;;
63001;Asuna;[Floor-clearing Demon];3;Rapier;Void;8279;175;2145;1567;2349;SS1: Linear|SS2: Quadruple Pain|SS3: Neutron;BS1: MP +3%|BS2: Crit. +6%;;
63002;Lisbeth;[Battle Smith];3;Rapier;Earth;8488;168;2178;1543;2361;SS1: Linear|SS2: Aero Penetrator|SS3: Quadruple Pain;BS1: Def +3%|BS2: HP +6%;;
63003;Rain;[Item Master];3;Rapier;Water;8112;175;2188;1567;2373;SS1: Linear|SS2: Shooting Star|SS3: Quadruple Pain;;;
63004;Lux;;3;Rapier;Wind;8237;168;2156;1607;2324;SS1: Linear|SS2: Quadruple Pain|SS3: Aero Penetrator;BS1: Atk. +3%|BS2: Def +6%;;
64001;Asuna;[Lightning Flash];4;Rapier;Void;10898;218;2824;2064;3097;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Star Splash;BS1: Crit. +6%|BS2: Atk. +6%|BS3: MP +10%;Rapier Lv10|Enhance Ss 3 3 Lv1|Combo Time Lv1|Bs Lv1;hp: 11557|mp: 218|atk: 2993|def: 2188|crit: 3283
64002;Asuna;【疾風の踊り子】;4;Rapier;Wind;9357;218;3040;2001;3134;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Gale Dance;BS1: Crit. +3%|BS2: MP +6%|BS3: Atk +12%;Rapier Lv10|Bs Lv2|Combo Time Lv1|Enhance Ss 3 3 Lv1;
64003;Yuuki;【トリック・オア・トリート】;4;Rapier;Dark;11096;218;3139;2072;3128;SS1: Shooting Star|SS2: Neutron|SS3: Trick or Treat;BS1: 聖属性からの被ダメージ減少|BS2: HP +10%|BS3: Atk +12%;Rapier Lv10|Combo Time Lv1|Enhance Ss 3 3 Lv1;
64004;Asuna;【流麗の水剣士】;4;Rapier;Water;11228;219;3131;2147;3146;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Neptune Brave;BS1: Crit. Damage +10% (vs. Fire)|BS2: HP +10%|BS3: Atk +12%;Rapier Lv5|Combo Time Lv1|Bs Lv1|Enhance Ss 3 3 Lv1;
64005;Asuna;[Prestige Vice Commander];4;Rapier;Void;10127;223;3207;2081;3034;SS1: Shooting Star|SS2: Neutron|SS3: Slashing Chaser;BS1: Damage Up (vs. Non-elem.)|BS2: Switch Skill Damage Up (vs. Non-elem.)|BS3: Atk +12%;Rapier Lv10|Mp Recovery Parry Lv1|Combo Time Lv1|Skill Damage Lv2|Slot Skill Icon2 Job 3 Lv10|Combo Damage Lv2|Bs Lv1|Emergency Mp Lv1|Enhance Ss 3 3 Lv1|Assist Effect Lv5|Skill Damage Lv1;
64006;Asuna;【聖夜の閃光】;4;Rapier;Holy;10017;227;3122;2043;3409;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Twinkle Star;BS1: 闇属性からの被ダメージ減少|BS2: MP +10%|BS3: Atk +12%;Sword Lv5|Rapier Lv5|Combo Time Lv1;
64007;Asuna;【薄紅に染まる夢】;4;Rapier;Fire;11888;219;3108;2252;3159;SS1: Shooting Star|SS2: Neutron|SS3: Flaming Bloom;BS1: Crit. Damage +10% (vs. Wind)|BS2: HP +10%|BS3: Atk +12%;Rapier Lv5|Enhance Ss 3 3 Lv1|Combo Time Lv1|Bs Lv1;
64008;Asuna;[Enchanting Love];4;Rapier;Fire;10622;221;3054;2400;3422;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Warm Splash;BS1: MP Recovery (vs. Wind)|BS2: Crit. +10%|BS3: Atk +12%;Rapier Lv5|Skill Damage Lv2|Bs Lv2|Combo Time Lv1|Enhance Ss 3 3 Lv2;hp: 11265|mp: 221|atk: 3237|def: 2544|crit: 3627
64009;Asuna;[Made With Love];4;Rapier;Void;8851;200;2766;1534;2881;SS1: Shooting Star|SS2: Neutron|SS3: Heartful Kitchen;BS1: Damage Up (vs. Non-elem.)|BS2: MP +6%|BS3: Atk. +3%;Rapier Lv10|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv2|Bs Lv2;hp: 10270|mp: 232|atk: 3213|def: 1782|crit: 3344
64010;Asuna;[Shinobi Slash];4;Rapier;Dark;10127;208;3548;1772;3284;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Shadowflash Slash;BS1: Crit. Damage +10% (vs. Holy)|BS2: Combo Window Up|BS3: MP +12%;Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Bs Lv2;
64012;Asuna;[Heart of Confront];4;Rapier;Void;9840;265;2980;1980;3597;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Mother's Rosario;BS1: Damage Up (vs. Non-elem.)|BS2: 30+ Combo: Dmg. +10%|BS3: MP & Atk. +6%;Rapier Lv5|Enhance Ss 3 3 Lv1|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv1;hp: 10436|mp: 265|atk: 3158|def: 2100|crit: 3813
64015;Asuna;【白き閃光】;4;Rapier;Void;9246;218;3406;1918;3334;SS1: Shooting Star|SS2: Neutron|SS3: Flashing Penetrator;BS1: Damage Up (vs. Non-elem.)|BS2: MP +10%|BS3: Atk +12%;;
64016;Premiere;【生まれた感情】;4;Rapier;Void;10567;227;3110;2057;3315;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Delta Attack;BS1: Damage Up (vs. Non-elem.)|BS2: Atk. +10%|BS3: MP +12%;;
64017;Strea;[Glittering Youth];4;Rapier;Holy;10842;232;3066;2001;3628;SS1: Shooting Star|SS2: Neutron|SS3: Cheerful Dance;BS1: Increases Enhancement Effects|BS2: MP +10%|BS3: Atk +12%;Rapier Lv5|Skill Damage Lv2;
64018;Yuuki;[Natural Pop Star];4;Rapier;Wind;12549;211;3235;1980;2972;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Supernal Smile;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP +10%|BS3: Atk +12%;Rapier Lv5|Skill Damage Lv2|Emergency Mp Lv1|Combo Damage Lv2|Combo Time Lv1|Bs Lv1|Enhance Ss 3 3 Lv1;hp: 13308|mp: 211|atk: 3430|def: 2100|crit: 3150
64019;Yui;[Pearl Tears];4;Rapier;Wind;9136;245;3369;1835;3503;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Petit Jardin;BS1: MP +10%|BS2: Auto-Recovery (Standby)|BS3: Atk +12%;Rapier Lv5|Skill Damage Lv2|Combo Time Lv1;
64020;Leafa;[Mellow Maid];4;Rapier;Wind;9775;221;3469;1851;3647;SS1: Shooting Star|SS2: Neutron|SS3: Milky Wave;BS1: Crit. Damage +10% (vs. Earth)|BS2: Combo Window Up|BS3: MP & Atk. +6%;Rapier Lv5|Skill Damage Lv2|Enemy Kill Recovery Lv1;hp: 10366|mp: 221|atk: 3677|def: 1963|crit: 3866
64021;Sphica;[Hide-and-seek Girl];4;Rapier;Dark;7400;178;2933;1614;2750;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Hide Behind;BS1: MP +3%|BS2: Atk. +6%|BS3: HP +10%;Rapier Lv10|Skill Damage Lv2|Combo Time Lv2|Bs Lv2|Enhance Ss 3 3 Lv1;hp: 8585|mp: 206|atk: 3406|def: 1876|crit: 3190
64022;Premiere;[Pudding Rather Than Praise];4;Rapier;Wind;11481;242;3051;2050;3218;SS1: Shooting Star|SS2: Neutron|SS3: Unintended Rolling;BS1: MP Recovery (vs. Earth)|BS2: MP +10%|BS3: Atk +12%;Rapier Lv5|Skill Damage Lv2|Bs Lv1|Combo Time Lv1|Enhance Ss 3 3 Lv2;hp: 12175|mp: 242|atk: 3235|def: 2173|crit: 3412
64024;Yui;[Up-and-coming Tiny Idol];4;Rapier;Void;9577;211;3344;1960;2784;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Charming Baby;BS1: Damage Up (vs. Non-elem.)|BS2: MP +10%|BS3: Atk +12%;Rapier Lv5|Skill Damage Lv2|Emergency Mp Lv1|Battle Healing Hp Lv1;
64025;Asuna;[Promise At That Time];4;Rapier;Holy;10876;223;3500;2087;3665;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Blessing Light;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP +12%|BS3: Atk +15%;Rapier Lv5|Skill Damage Lv2|Bs Lv1|Combo Time Lv1|Dark Resistance Lv2|Bs Lv1;hp: 11533|mp: 223|atk: 3710|def: 2212|crit: 3886
64026;Yuuki;[Gemini];4;Rapier;Fire;9775;221;3469;1851;3647;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Shining Gemini;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP +10%|BS3: Atk +12%;Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv1|Bs Lv1;hp: 10366|mp: 221|atk: 3677|def: 1963|crit: 3866
64027;Asuna;[Time of Injection];4;Rapier;Void;9896;228;3437;1776;3600;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Love Injection;BS1: Damage Up (vs. Non-elem.)|BS2: Combo Window Up|BS3: MP & Atk. +10%;Rapier Lv5|Skill Damage Lv2|Bs Lv1|Enhance Ss 3 3 Lv1|Emergency Hp Mp Lv2;
64028;Yuuki;[Sunny Summer Girl];4;Rapier;Water;11536;241;3315;1741;3738;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Sonic Spike;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP +12%|BS3: Atk +15%;Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv2;hp: 12234|mp: 241|atk: 3513|def: 1845|crit: 3962
64029;Silica;[Starlight Prayer];4;Rapier;Dark;10678;227;3358;1897;3832;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Wishing Star;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: Combo Window Up|BS3: MP & Atk. +10%;Rapier Lv5|Skill Damage Lv2|Bs Lv1|Emergency Mp Lv1;hp: 11323|mp: 227|atk: 3559|def: 2011|crit: 4061
64030;Asuna;[Illuminating Weeping Willow];4;Rapier;Earth;10127;232;3513;1876;3785;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Last Sparkler;BS1: Crit. Damage +10% (vs. Water)|BS2: Auto-Recovery (Standby)|BS3: MP & Atk. +10%;Rapier Lv5|Skill Damage Lv2|Bs Lv1|Combo Time Lv1|Combo Damage Lv2;
64031;Asuna;[Healing Beauty];4;Rapier;Wind;11316;240;3417;1825;3800;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Catch the Sun;BS1: Critical damage +3% (Earth)|BS2: MP +12%|BS3: Atk +15%;Rapier Lv5|Skill Damage Lv2|Combo Time Lv2|Bs Lv1|Combo Damage Lv2|Sword Lv5|Sword Lv10;hp: 12001|mp: 240|atk: 3622|def: 1934|crit: 4029
64032;Leafa;[Summer Night Shout];4;Rapier;Wind;12054;215;3457;2356;2946;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Amatsukaze;BS1: Crit. Damage +10% (vs. Earth)|BS2: 30+ Combo: Dmg. +10%|BS3: MP & Atk. +10%;Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv1|Enemy Kill Recovery Lv1;hp: 12783|mp: 215|atk: 3665|def: 2497|crit: 3124
64033;Asuna;[Gorgeous Quartermaster];4;Rapier;Water;12593;216;3423;2087;3253;SS1: Shooting Star|SS2: Neutron|SS3: Aqua Slash;BS1: Crit. Damage +10% (vs. Fire)|BS2: Combo Window Up|BS3: MP & Atk. +10%;Rapier Lv5|Skill Damage Lv2|Emergency Mp Lv1;
64034;Asuna;[Heart Flash];4;Rapier;Void;9026;223;3662;1731;3237;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Material Dance;BS1: Damage Up (vs. Non-elem.)|BS2: MP +12%|BS3: Atk +15%;Rapier Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Mp Lv2|Bs Lv1;hp: 9572|mp: 223|atk: 3882|def: 1834|crit: 3431
64035;Asuna;[Stars And Stripes];4;Rapier;Void;11998;208;3235;2001;2940;SS1: Shooting Star|SS2: Neutron|SS3: Dreamy Lady;BS1: Damage Up (vs. Non-elem.)|BS2: MP +10%|BS3: Atk. +10%;Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv1|Combo Damage Lv1;hp: 13084|mp: 218|atk: 3527|def: 2182|crit: 3201
64036;Yuna;[Sweet Idol Singer];4;Rapier;Void;10898;210;2852;2033;3284;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Resonant Crescendo;BS1: Damage Up (vs. Non-elem.)|BS2: MP +6%|BS3: Atk. +3%;Rapier Lv5|Skill Damage Lv2|Bs Lv1|Enhance Ss 3 3 Lv1|Combo Time Lv1;hp: 11883|mp: 220|atk: 3109|def: 2216|crit: 3576
64037;Premiere;[Shamisen Rock];4;Rapier;Fire;10567;227;3110;2057;3315;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Honest Echo;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP +10%|BS3: Atk. +10%;Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv1|Combo Damage Lv1;hp: 11523|mp: 238|atk: 3390|def: 2243|crit: 3610
65001;Asuna;[The Will - Changing the Fate];5;Rapier;Void;12004;239;3696;2272;3406;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Starry Flash;BS1: Damage Up (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv2|Emergency Hp Mp Lv2|Sls Enhance Lv4;hp: 12339|mp: 239|atk: 3866|def: 2335|crit: 3503
65002;Asuna;[Heartful Water Fairy];5;Rapier;Water;11943;242;3677;2284;3610;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Flashing Pain;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Mp Lv2;
65003;Leafa;[Sweet Monster];5;Rapier;Dark;11704;237;3788;2318;3440;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Replicant Spark;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv2|Holy Resistance Lv2;
65004;Asuna;[Reach the Finish Line];5;Rapier;Wind;12604;237;3677;2296;3389;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Storm Dash Run;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Lv2;
65005;Asuna;[The Glossy Goddess];5;Rapier;Holy;12244;235;3714;2227;3474;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Beaute Lumiere;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv2|Dark Resistance Lv2;
65006;Asuna;[Dancing Rose Red];5;Rapier;Void;10941;211;3066;1939;3159;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Graceful Skirt;BS1: HP +3%|BS2: MP & Atk. +6%|BS3: P-Members' Attack +3% (P-Leader);Rapier Lv5|Combo Time Lv1|Combo Damage Lv2;
65007;Asuna;[Gift From Santa];5;Rapier;Holy;12124;234;3725;2296;3433;SS1: Shooting Star|SS2: Neutron|SS3: Lucent Wreath;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
65008;Asuna;[Votive Prayers];5;Rapier;Water;11704;250;3788;2091;3337;SS1: Shooting Star|SS2: Neutron|SS3: Chrysanthemum Birth;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
65009;Asuna;[Foxy Shrine Maiden];5;Rapier;Earth;12064;248;3769;2272;3289;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Eccentric Inari Rupture;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
65011;Asuna;[The Queen of Hearts];5;Rapier;Fire;11883;245;3751;2262;3355;SS1: Shooting Star|SS2: Neutron|SS3: Queen's Handling;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Lv2;
65012;Asuna;[Affectionate Chocolatier];5;Rapier;Water;11764;250;3751;2262;3423;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Sweet Cream;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
65016;Asuna;[Foxy Beauty];5;Rapier;Wind;10779;247;3684;2432;3781;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Fury Tails;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' (Wind-elem.) Atk+10% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2;
65018;Seven;[Sweet Vocals];5;Rapier;Earth;12484;243;3784;2227;3508;SS1: Shooting Star|SS2: Neutron|SS3: Heated Performance;BS1: Damage Up (vs. Water)|BS2: MP & Atk. +15%|BS3: P-Members' (Earth-elem.) Atk+10% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2;
65020;Asuna;[Robust Faith];5;Rapier;Dark;12364;250;3703;2341;3337;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Memory Rewrite;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' (Dark-elem.) Atk+10% (P-Leader);Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv2|Combo Damage Lv2|Sls Enhance Lv4;hp: 12710|mp: 250|atk: 3873|def: 2405|crit: 3433
65021;Yuna;[Shifting Idol Singer];5;Rapier;Dark;12124;251;3688;2439;3320;SS1: Shooting Star|SS2: Neutron|SS3: Ubiquitous Decibel;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' (Dark-elem.) Atk+10% (P-Leader);Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv2|Combo Damage Lv2|Sls Enhance Lv4;hp: 12463|mp: 251|atk: 3858|def: 2506|crit: 3416
65022;Asuna;[Nimble Slash];5;Rapier;Water;11692;252;3703;2250;3614;SS1: Shooting Star|SS2: Neutron|SS3: Aerial Piercing;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Rapier Lv5|Combo Time Lv2|Combo Damage Lv2|Atk Speed Up Lv1;
65023;Asuna;[Unrestrained Emotion];5;Rapier;Fire;11308;242;3773;2327;3378;SS1: Shooting Star|SS2: Neutron|SS3: Eternity Rose;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: P-Members' (Fire-elem.) Atk+10% (P-Leader);Rapier Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Atk Speed Up Lv1|Enhance Ss 3 3 Lv1|Sls Enhance Lv4;hp: 11624|mp: 242|atk: 3947|def: 2391|crit: 3475
65024;Yuuki;[Sparkling Zekken];5;Rapier;Void;12303;245;3732;2105;3201;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Assault Splash;BS1: Damage Up (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' (Non-elem.) Atk+10% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Atk Speed Up Lv1;
65025;Asuna;[Ocean Resort];5;Rapier;Water;11800;247;3696;2313;3747;SS1: Shooting Star|SS2: Neutron|SS3: Aquatic Sidestep;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: P-Members' (Water-elem.) Atk+10% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2;
65026;Premiere;[Goddess' Blessing];5;Rapier;Water;11523;237;3873;2318;3283;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Rusty Dance;;;
65027;Asuna;[Blessing of Light];5;Rapier;Holy;11523;237;3873;2318;3283;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Mother's Rosario;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2|Leader Skill Lv1;
65028;Asuna;[Vindictive Blade];5;Rapier;Fire;11704;242;4013;2345;3535;SS1: Shooting Star|SS2: Quadruple Pain|SS3: Lethal Pain;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;hp: 12031|mp: 242|atk: 4198|def: 2410|crit: 3636
65029;Asuna;[Goddess of Fertility];5;Rapier;Wind;12580;247;3769;2223;3344;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Rise of Life;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2;
65030;Seven;[Dolphin Rider];5;Rapier;Wind;11931;247;3696;2259;3443;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Dolphin Showtime;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' (Wind-elem.) Atk+10% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv3|Atk Speed Up Lv1|Critical With Skill Lv1;
65031;Asuna;[Light Trajectory];5;Rapier;Void;11595;244;3795;2477;3518;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Quick Stab;BS1: Damage Up (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' (Non-elem.) Atk+10% (P-Leader);Rapier Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Atk Speed Up Lv1;
65035;Administrator;[Seductress];5;Rapier;Dark;11294;213;2909;2076;3231;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Generate Nightmare Star;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Rapier Lv5|Skill Damage Lv2|Enhance Ss 3 3 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;hp: 12660|mp: 240|atk: 3962|def: 2325|crit: 3619
65059;Yuuki;[Born Pop Star];5;Rapier;Dark;13684;237;4213;2159;3235;SS1: Shooting Star|SS2: Aero Penetrator|SS3: Supernal Smile;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP +10%|BS3: Atk +12%;Rapier Lv5|Skill Damage Lv2|Combo Time Lv1|Combo Damage Lv2|Emergency Mp Lv1;
